# progenitor mass [Msun], total dust mass [Msun], Al2O3 [Msun], Fe [Msun], Fe3O4 [Msun], MgSiO3 [Msun], Mg2SiO4 [Msun], AC [Msun], SiO2 [Msun], nISM [cm^-3]
13	3.900e-03	0.000e+00	0.000e+00	4.027e-05	0.000e+00	5.941e-04	1.178e-04	3.147e-03	0.05
13	3.947e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.947e-03	0.5
13	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5
15	6.214e-03	0.000e+00	0.000e+00	2.224e-03	0.000e+00	1.647e-03	5.952e-06	2.337e-03	0.05
15	1.790e-02	0.000e+00	0.000e+00	1.039e-02	0.000e+00	6.900e-05	1.150e-06	7.442e-03	0.5
15	1.070e-03	0.000e+00	0.000e+00	8.018e-06	0.000e+00	0.000e+00	0.000e+00	1.062e-03	5
20	1.285e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.285e-03	0.000e+00	0.05
20	5.427e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.427e-04	0.000e+00	0.5
20	2.896e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.896e-05	0.000e+00	5
25	2.529e-04	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.449e-04	1.080e-04	0.000e+00	0.05
25	5.587e-06	2.166e-06	0.000e+00	0.000e+00	0.000e+00	1.679e-06	1.742e-06	0.000e+00	0.5
25	1.499e-05	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.935e-06	1.105e-05	0.000e+00	5
30	6.155e-04	2.110e-05	0.000e+00	1.486e-06	0.000e+00	5.929e-04	0.000e+00	0.000e+00	0.05
30	2.534e-05	1.990e-05	0.000e+00	0.000e+00	0.000e+00	5.434e-06	0.000e+00	0.000e+00	0.5
30	1.296e-04	3.625e-05	0.000e+00	0.000e+00	0.000e+00	9.333e-05	0.000e+00	0.000e+00	5
40	3.347e-03	9.124e-06	0.000e+00	2.578e-06	0.000e+00	3.990e-05	3.296e-03	0.000e+00	0.05
40	5.702e-03	5.215e-06	0.000e+00	2.422e-05	0.000e+00	1.957e-04	5.477e-03	0.000e+00	0.5
40	1.210e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.691e-04	9.412e-04	0.000e+00	5
60	3.989e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.989e-03	0.000e+00	0.05
60	8.333e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.333e-03	0.000e+00	0.5
60	1.917e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.917e-03	0.000e+00	5
80	6.397e-03	0.000e+00	1.884e-06	0.000e+00	0.000e+00	0.000e+00	6.395e-03	0.000e+00	0.05
80	9.494e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.494e-03	0.000e+00	0.5
80	2.430e-03	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.430e-03	0.000e+00	5
120	8.143e-03	0.000e+00	2.592e-03	0.000e+00	0.000e+00	0.000e+00	5.552e-03	0.000e+00	0.05
120	7.601e-03	0.000e+00	6.102e-04	0.000e+00	0.000e+00	0.000e+00	6.991e-03	0.000e+00	0.5
120	5.118e-03	0.000e+00	2.536e-04	0.000e+00	0.000e+00	0.000e+00	4.864e-03	0.000e+00	5
